id,annotation,image_url
3169525748,"{""shapes"":[{""x"":18,""y"":151,""height"":30,""width"":52,""type"":""box"",""id"":1513663438,""active"":false},{""x"":592,""y"":495,""height"":48,""width"":44,""type"":""box"",""id"":1513663449,""active"":false},{""x"":650,""y"":405,""height"":27,""width"":32,""type"":""box"",""id"":1513663451,""active"":false},{""x"":679,""y"":424,""height"":17,""width"":23,""type"":""box"",""id"":1513663454,""active"":false},{""x"":658,""y"":559,""height"":22,""width"":30,""type"":""box"",""id"":1513663461,""active"":false},{""x"":850,""y"":644,""height"":32,""width"":26,""type"":""box"",""id"":1513663464,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0021.JPG
3169534716,"{""shapes"":[{""x"":662,""y"":558,""height"":25,""width"":28,""type"":""box"",""id"":1513711441,""active"":false},{""x"":594,""y"":495,""height"":48,""width"":41,""type"":""box"",""id"":1513711451,""active"":false},{""x"":630,""y"":477,""height"":25,""width"":31,""type"":""box"",""id"":1513711468,""active"":false},{""x"":681,""y"":422,""height"":24,""width"":23,""type"":""box"",""id"":1513711491,""active"":false},{""x"":644,""y"":402,""height"":37,""width"":36,""type"":""box"",""id"":1513711496,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0021.JPG
3169458153,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00089.png
3169459320,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00089.png
3169468929,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00089.png
3169512566,"{""shapes"":[{""x"":687,""y"":423,""height"":31,""width"":35,""type"":""box"",""id"":1513710982,""active"":false},{""x"":709,""y"":588,""height"":40,""width"":65,""type"":""box"",""id"":1513710988,""active"":false},{""x"":655,""y"":522,""height"":49,""width"":44,""type"":""box"",""id"":1513710994,""active"":false},{""x"":562,""y"":384,""height"":62,""width"":45,""type"":""box"",""id"":1513711000,""active"":false},{""x"":444,""y"":498,""height"":56,""width"":56,""type"":""box"",""id"":1513711004,""active"":false},{""x"":536,""y"":490,""height"":40,""width"":38,""type"":""box"",""id"":1513711009,""active"":false},{""x"":574,""y"":526,""height"":45,""width"":41,""type"":""box"",""id"":1513711012,""active"":false},{""x"":589,""y"":451,""height"":37,""width"":23,""type"":""box"",""id"":1513711033,""active"":false},{""x"":584,""y"":502,""height"":22,""width"":25,""type"":""box"",""id"":1513711036,""active"":false},{""x"":643,""y"":550,""height"":43,""width"":17,""type"":""box"",""id"":1513711039,""active"":false},{""x"":659,""y"":569,""height"":28,""width"":19,""type"":""box"",""id"":1513711043,""active"":false},{""x"":653,""y"":537,""height"":13,""width"":10,""type"":""box"",""id"":1513711048,""active"":false},{""x"":885,""y"":633,""height"":30,""width"":42,""type"":""box"",""id"":1513711052,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0067.JPG
3169515361,"{""shapes"":[{""x"":441,""y"":499,""height"":61,""width"":44,""type"":""box"",""id"":1513664110,""active"":false},{""x"":542,""y"":485,""height"":52,""width"":22,""type"":""box"",""id"":1513664113,""active"":false},{""x"":564,""y"":383,""height"":78,""width"":33,""type"":""box"",""id"":1513664116,""active"":false},{""x"":590,""y"":454,""height"":30,""width"":18,""type"":""box"",""id"":1513664119,""active"":false},{""x"":682,""y"":426,""height"":27,""width"":39,""type"":""box"",""id"":1513664121,""active"":false},{""x"":579,""y"":517,""height"":66,""width"":23,""type"":""box"",""id"":1513664127,""active"":false},{""x"":640,""y"":551,""height"":45,""width"":20,""type"":""box"",""id"":1513664132,""active"":false},{""x"":660,""y"":525,""height"":53,""width"":31,""type"":""box"",""id"":1513664135,""active"":false},{""x"":715,""y"":583,""height"":52,""width"":55,""type"":""box"",""id"":1513664138,""active"":false},{""x"":884,""y"":635,""height"":33,""width"":47,""type"":""box"",""id"":1513664143,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0067.JPG
3169923253,"{""shapes"":[{""x"":720,""y"":586,""height"":47,""width"":50,""type"":""box"",""id"":1513719258,""active"":false},{""x"":444,""y"":502,""height"":59,""width"":44,""type"":""box"",""id"":1513719269,""active"":false},{""x"":492,""y"":504,""height"":26,""width"":13,""type"":""box"",""id"":1513719274,""active"":false},{""x"":544,""y"":492,""height"":43,""width"":25,""type"":""box"",""id"":1513719278,""active"":false},{""x"":576,""y"":522,""height"":57,""width"":35,""type"":""box"",""id"":1513719280,""active"":false},{""x"":592,""y"":503,""height"":22,""width"":11,""type"":""box"",""id"":1513719283,""active"":false},{""x"":641,""y"":552,""height"":48,""width"":18,""type"":""box"",""id"":1513719286,""active"":false},{""x"":661,""y"":571,""height"":26,""width"":18,""type"":""box"",""id"":1513719288,""active"":false},{""x"":659,""y"":537,""height"":17,""width"":10,""type"":""box"",""id"":1513719292,""active"":false},{""x"":661,""y"":527,""height"":46,""width"":32,""type"":""box"",""id"":1513719296,""active"":false},{""x"":593,""y"":452,""height"":40,""width"":17,""type"":""box"",""id"":1513719301,""active"":false},{""x"":686,""y"":426,""height"":29,""width"":35,""type"":""box"",""id"":1513719304,""active"":false},{""x"":565,""y"":387,""height"":68,""width"":33,""type"":""box"",""id"":1513719309,""active"":false},{""x"":886,""y"":632,""height"":43,""width"":43,""type"":""box"",""id"":1513719316,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0067.JPG
3169447262,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00088.png
3169452165,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00088.png
3169561629,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00088.png
3169478295,"{""shapes"":[{""x"":642,""y"":472,""height"":30,""width"":29,""type"":""box"",""id"":1513710249,""active"":false},{""x"":689,""y"":483,""height"":27,""width"":15,""type"":""box"",""id"":1513710259,""active"":false},{""x"":694,""y"":455,""height"":26,""width"":14,""type"":""box"",""id"":1513710276,""active"":false},{""x"":715,""y"":452,""height"":17,""width"":16,""type"":""box"",""id"":1513710288,""active"":false},{""x"":673,""y"":445,""height"":21,""width"":21,""type"":""box"",""id"":1513710298,""active"":false},{""x"":643,""y"":447,""height"":22,""width"":24,""type"":""box"",""id"":1513710306,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0049.JPG
3169480717,"{""shapes"":[{""x"":642,""y"":472,""height"":33,""width"":30,""type"":""box"",""id"":1513755803,""active"":false},{""x"":689,""y"":485,""height"":23,""width"":16,""type"":""box"",""id"":1513755804,""active"":false},{""x"":693,""y"":454,""height"":29,""width"":15,""type"":""box"",""id"":1513755805,""active"":true},{""x"":671,""y"":446,""height"":21,""width"":25,""type"":""box"",""id"":1513755806,""active"":false},{""x"":641,""y"":447,""height"":25,""width"":29,""type"":""box"",""id"":1513755808,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0049.JPG
3169721844,"{""shapes"":[{""x"":714,""y"":452,""height"":18,""width"":14,""type"":""box"",""id"":1513715385,""active"":false},{""x"":673,""y"":446,""height"":22,""width"":22,""type"":""box"",""id"":1513715405,""active"":false},{""x"":694,""y"":456,""height"":29,""width"":13,""type"":""box"",""id"":1513715431,""active"":false},{""x"":642,""y"":449,""height"":24,""width"":25,""type"":""box"",""id"":1513715450,""active"":false},{""x"":688,""y"":483,""height"":27,""width"":16,""type"":""box"",""id"":1513715471,""active"":false},{""x"":641,""y"":473,""height"":33,""width"":31,""type"":""box"",""id"":1513715504,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0049.JPG
3169476411,"{""shapes"":[{""x"":738,""y"":471,""height"":24,""width"":15,""type"":""box"",""id"":1513710281,""active"":false},{""x"":749,""y"":438,""height"":30,""width"":17,""type"":""box"",""id"":1513710287,""active"":false},{""x"":728,""y"":424,""height"":20,""width"":29,""type"":""box"",""id"":1513710303,""active"":false},{""x"":699,""y"":425,""height"":27,""width"":26,""type"":""box"",""id"":1513710309,""active"":false},{""x"":690,""y"":452,""height"":38,""width"":29,""type"":""box"",""id"":1513710322,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0050.JPG
3169488475,"{""shapes"":[{""x"":751,""y"":438,""height"":29,""width"":15,""type"":""box"",""id"":1513710537,""active"":false},{""x"":734,""y"":423,""height"":25,""width"":22,""type"":""box"",""id"":1513710550,""active"":false},{""x"":701,""y"":426,""height"":26,""width"":23,""type"":""box"",""id"":1513710566,""active"":false},{""x"":691,""y"":452,""height"":36,""width"":27,""type"":""box"",""id"":1513710584,""active"":false},{""x"":739,""y"":467,""height"":28,""width"":13,""type"":""box"",""id"":1513710607,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0050.JPG
3169567698,"{""shapes"":[{""x"":737,""y"":468,""height"":27,""width"":17,""type"":""box"",""id"":1513712221,""active"":false},{""x"":699,""y"":427,""height"":26,""width"":27,""type"":""box"",""id"":1513712225,""active"":false},{""x"":691,""y"":453,""height"":37,""width"":28,""type"":""box"",""id"":1513712227,""active"":false},{""x"":729,""y"":425,""height"":22,""width"":28,""type"":""box"",""id"":1513712231,""active"":false},{""x"":748,""y"":436,""height"":33,""width"":19,""type"":""box"",""id"":1513712233,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_PMTarangire-DSC_0050.JPG
3169428524,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00075.png
3169448222,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00075.png
3169535043,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00075.png
3169469746,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00090.png
3169561586,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00090.png
3169703033,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00090.png
3169461010,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00078.png
3169494551,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00078.png
3169511467,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00078.png
3169435768,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0057.JPG
3169525743,"{""shapes"":[{""x"":590,""y"":537,""height"":22,""width"":32,""type"":""box"",""id"":1513664448,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0057.JPG
3169534705,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0057.JPG
3169469781,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00095.png
3169564165,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00095.png
3169684369,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00095.png
3169469785,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK112_00020.png
3169564176,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK112_00020.png
3169684360,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK112_00020.png
3169452387,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00084.png
3169492205,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00084.png
3169524567,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00084.png
3169512578,"{""shapes"":[{""x"":741,""y"":568,""height"":15,""width"":25,""type"":""box"",""id"":1513711073,""active"":false},{""x"":710,""y"":568,""height"":15,""width"":23,""type"":""box"",""id"":1513711082,""active"":false},{""x"":680,""y"":570,""height"":10,""width"":17,""type"":""box"",""id"":1513711086,""active"":false},{""x"":639,""y"":568,""height"":18,""width"":15,""type"":""box"",""id"":1513711091,""active"":false},{""x"":661,""y"":574,""height"":15,""width"":13,""type"":""box"",""id"":1513711095,""active"":false},{""x"":730,""y"":519,""height"":17,""width"":25,""type"":""box"",""id"":1513711098,""active"":false},{""x"":696,""y"":541,""height"":15,""width"":25,""type"":""box"",""id"":1513711102,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0042.JPG
3169515357,"{""shapes"":[{""x"":637,""y"":570,""height"":15,""width"":19,""type"":""box"",""id"":1513664088,""active"":false},{""x"":659,""y"":572,""height"":14,""width"":16,""type"":""box"",""id"":1513664090,""active"":false},{""x"":682,""y"":571,""height"":10,""width"":17,""type"":""box"",""id"":1513664092,""active"":false},{""x"":700,""y"":543,""height"":16,""width"":21,""type"":""box"",""id"":1513664095,""active"":false},{""x"":731,""y"":520,""height"":18,""width"":19,""type"":""box"",""id"":1513664097,""active"":false},{""x"":708,""y"":572,""height"":14,""width"":24,""type"":""box"",""id"":1513664100,""active"":false},{""x"":742,""y"":571,""height"":10,""width"":20,""type"":""box"",""id"":1513664103,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0042.JPG
3169923245,"{""shapes"":[{""x"":639,""y"":570,""height"":12,""width"":17,""type"":""box"",""id"":1513719220,""active"":false},{""x"":664,""y"":574,""height"":12,""width"":10,""type"":""box"",""id"":1513719222,""active"":false},{""x"":683,""y"":572,""height"":10,""width"":14,""type"":""box"",""id"":1513719224,""active"":false},{""x"":710,""y"":572,""height"":12,""width"":23,""type"":""box"",""id"":1513719226,""active"":false},{""x"":746,""y"":573,""height"":11,""width"":17,""type"":""box"",""id"":1513719232,""active"":false},{""x"":700,""y"":543,""height"":15,""width"":19,""type"":""box"",""id"":1513719236,""active"":false},{""x"":730,""y"":521,""height"":14,""width"":20,""type"":""box"",""id"":1513719238,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0042.JPG
3169426594,"{""shapes"":[{""x"":82,""y"":415,""height"":31,""width"":48,""type"":""box"",""id"":1513709030,""active"":false},{""x"":370,""y"":392,""height"":26,""width"":47,""type"":""box"",""id"":1513709047,""active"":false},{""x"":347,""y"":459,""height"":26,""width"":39,""type"":""box"",""id"":1513709065,""active"":false},{""x"":342,""y"":455,""height"":26,""width"":27,""type"":""box"",""id"":1513709075,""active"":false},{""x"":410,""y"":496,""height"":31,""width"":51,""type"":""box"",""id"":1513709083,""active"":false},{""x"":575,""y"":443,""height"":16,""width"":22,""type"":""box"",""id"":1513709107,""active"":false},{""x"":528,""y"":419,""height"":30,""width"":53,""type"":""box"",""id"":1513709122,""active"":false},{""x"":502,""y"":436,""height"":23,""width"":32,""type"":""box"",""id"":1513709143,""active"":false},{""x"":615,""y"":535,""height"":43,""width"":29,""type"":""box"",""id"":1513709166,""active"":false},{""x"":683,""y"":579,""height"":57,""width"":26,""type"":""box"",""id"":1513709196,""active"":false},{""x"":768,""y"":537,""height"":27,""width"":47,""type"":""box"",""id"":1513709218,""active"":false},{""x"":730,""y"":513,""height"":22,""width"":36,""type"":""box"",""id"":1513709236,""active"":false},{""x"":924,""y"":254,""height"":34,""width"":28,""type"":""box"",""id"":1513709258,""active"":false},{""x"":787,""y"":163,""height"":36,""width"":43,""type"":""box"",""id"":1513709274,""active"":false},{""x"":1099,""y"":133,""height"":39,""width"":31,""type"":""box"",""id"":1513709292,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0001.JPG
3169437313,"{""shapes"":[{""x"":789,""y"":169,""height"":27,""width"":44,""type"":""box"",""id"":1513705511,""active"":false},{""x"":921,""y"":253,""height"":32,""width"":32,""type"":""box"",""id"":1513705519,""active"":false},{""x"":1100,""y"":135,""height"":34,""width"":31,""type"":""box"",""id"":1513705558,""active"":false},{""x"":86,""y"":416,""height"":29,""width"":46,""type"":""box"",""id"":1513705581,""active"":false},{""x"":371,""y"":393,""height"":26,""width"":42,""type"":""box"",""id"":1513705600,""active"":false},{""x"":409,""y"":498,""height"":28,""width"":52,""type"":""box"",""id"":1513705606,""active"":false},{""x"":341,""y"":456,""height"":22,""width"":28,""type"":""box"",""id"":1513705616,""active"":false},{""x"":346,""y"":457,""height"":27,""width"":38,""type"":""box"",""id"":1513705638,""active"":false},{""x"":577,""y"":445,""height"":17,""width"":21,""type"":""box"",""id"":1513705695,""active"":false},{""x"":529,""y"":420,""height"":30,""width"":51,""type"":""box"",""id"":1513705705,""active"":false},{""x"":501,""y"":439,""height"":18,""width"":29,""type"":""box"",""id"":1513705717,""active"":false},{""x"":681,""y"":579,""height"":60,""width"":26,""type"":""box"",""id"":1513705726,""active"":false},{""x"":613,""y"":535,""height"":40,""width"":31,""type"":""box"",""id"":1513705733,""active"":false},{""x"":727,""y"":512,""height"":26,""width"":43,""type"":""box"",""id"":1513705765,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0001.JPG
3169508332,"{""shapes"":[{""x"":372,""y"":390,""height"":31,""width"":44,""type"":""box"",""id"":1513710813,""active"":false},{""x"":348,""y"":458,""height"":26,""width"":35,""type"":""box"",""id"":1513710831,""active"":false},{""x"":416,""y"":499,""height"":28,""width"":44,""type"":""box"",""id"":1513710838,""active"":false},{""x"":501,""y"":440,""height"":17,""width"":28,""type"":""box"",""id"":1513710853,""active"":false},{""x"":527,""y"":426,""height"":32,""width"":50,""type"":""box"",""id"":1513710862,""active"":false},{""x"":617,""y"":537,""height"":38,""width"":27,""type"":""box"",""id"":1513710869,""active"":false},{""x"":685,""y"":579,""height"":48,""width"":20,""type"":""box"",""id"":1513710875,""active"":false},{""x"":772,""y"":538,""height"":24,""width"":38,""type"":""box"",""id"":1513710879,""active"":false},{""x"":731,""y"":512,""height"":22,""width"":35,""type"":""box"",""id"":1513710885,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-22_AMTarangire-DSC_0001.JPG
3169426587,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00450_1080p_300ft_ANGLED_FORWARD_00013.png
3169437316,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00450_1080p_300ft_ANGLED_FORWARD_00013.png
3169508337,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00450_1080p_300ft_ANGLED_FORWARD_00013.png
3169476414,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00087.png
3169488477,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00087.png
3169567693,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00087.png
3169438656,"{""shapes"":[{""x"":931,""y"":411,""height"":46,""width"":43,""type"":""box"",""id"":1513709549,""active"":false},{""x"":956,""y"":444,""height"":34,""width"":50,""type"":""box"",""id"":1513709552,""active"":false},{""x"":976,""y"":490,""height"":35,""width"":86,""type"":""box"",""id"":1513709559,""active"":false},{""x"":1050,""y"":603,""height"":33,""width"":54,""type"":""box"",""id"":1513709565,""active"":false},{""x"":1038,""y"":550,""height"":64,""width"":27,""type"":""box"",""id"":1513709569,""active"":false},{""x"":963,""y"":610,""height"":38,""width"":68,""type"":""box"",""id"":1513709574,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-21_AMTarangire-DSC_0043.JPG
3169468014,"{""shapes"":[{""x"":1046,""y"":601,""height"":35,""width"":60,""type"":""box"",""id"":1513755574,""active"":false},{""x"":962,""y"":607,""height"":41,""width"":70,""type"":""box"",""id"":1513755576,""active"":false},{""x"":1035,""y"":547,""height"":67,""width"":31,""type"":""box"",""id"":1513755577,""active"":false},{""x"":976,""y"":487,""height"":40,""width"":87,""type"":""box"",""id"":1513755579,""active"":false},{""x"":951,""y"":437,""height"":44,""width"":59,""type"":""box"",""id"":1513755584,""active"":false},{""x"":929,""y"":410,""height"":49,""width"":50,""type"":""box"",""id"":1513755585,""active"":false},{""x"":969,""y"":372,""height"":34,""width"":57,""type"":""box"",""id"":1513755587,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-21_AMTarangire-DSC_0043.JPG
3169547377,"{""shapes"":[{""x"":965,""y"":375,""height"":38,""width"":61,""type"":""box"",""id"":1513664819,""active"":false},{""x"":926,""y"":412,""height"":50,""width"":48,""type"":""box"",""id"":1513664822,""active"":false},{""x"":947,""y"":440,""height"":41,""width"":70,""type"":""box"",""id"":1513664824,""active"":false},{""x"":977,""y"":488,""height"":38,""width"":74,""type"":""box"",""id"":1513664826,""active"":false},{""x"":1031,""y"":547,""height"":67,""width"":36,""type"":""box"",""id"":1513664829,""active"":false},{""x"":958,""y"":608,""height"":38,""width"":73,""type"":""box"",""id"":1513664831,""active"":false},{""x"":1041,""y"":600,""height"":37,""width"":70,""type"":""box"",""id"":1513664835,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-21_AMTarangire-DSC_0043.JPG
3169476204,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00448_1080p_300ft_ANGLED_FORWARD_00096.png
3169487526,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00448_1080p_300ft_ANGLED_FORWARD_00096.png
3169698136,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/DJI00448_1080p_300ft_ANGLED_FORWARD_00096.png
3169446441,"{""shapes"":[{""x"":578,""y"":690,""height"":28,""width"":14,""type"":""box"",""id"":1513709699,""active"":false},{""x"":589,""y"":673,""height"":38,""width"":22,""type"":""box"",""id"":1513709702,""active"":false},{""x"":659,""y"":668,""height"":24,""width"":12,""type"":""box"",""id"":1513709705,""active"":false},{""x"":702,""y"":692,""height"":21,""width"":10,""type"":""box"",""id"":1513709708,""active"":false},{""x"":663,""y"":710,""height"":25,""width"":19,""type"":""box"",""id"":1513709711,""active"":false},{""x"":681,""y"":671,""height"":38,""width"":17,""type"":""box"",""id"":1513709714,""active"":false},{""x"":669,""y"":654,""height"":47,""width"":21,""type"":""box"",""id"":1513709725,""active"":false},{""x"":636,""y"":666,""height"":51,""width"":27,""type"":""box"",""id"":1513709731,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0059.JPG
3169460102,"{""shapes"":[{""x"":577,""y"":689,""height"":30,""width"":16,""type"":""box"",""id"":1513662961,""active"":false},{""x"":590,""y"":667,""height"":43,""width"":20,""type"":""box"",""id"":1513662964,""active"":false},{""x"":659,""y"":665,""height"":28,""width"":12,""type"":""box"",""id"":1513662968,""active"":false},{""x"":671,""y"":650,""height"":45,""width"":22,""type"":""box"",""id"":1513662971,""active"":false},{""x"":678,""y"":668,""height"":36,""width"":22,""type"":""box"",""id"":1513662974,""active"":false},{""x"":635,""y"":663,""height"":54,""width"":28,""type"":""box"",""id"":1513662977,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0059.JPG
3169475484,"{""shapes"":[{""active"":false,""height"":31,""id"":1513634267,""iou"":0.9333333333333333,""missed"":false,""type"":""box"",""width"":15,""x"":577,""y"":689},{""active"":false,""height"":24,""id"":1513634162,""iou"":0.8875305623471883,""missed"":false,""type"":""box"",""width"":12,""x"":700,""y"":690},{""active"":false,""height"":48,""id"":1513634238,""iou"":0.8828976034858388,""missed"":false,""type"":""box"",""width"":27,""x"":667,""y"":653},{""active"":false,""height"":41,""id"":1513634283,""iou"":0.8617234468937875,""missed"":false,""type"":""box"",""width"":22,""x"":590,""y"":670},{""active"":false,""height"":39,""id"":""truth_1513632680"",""iou"":0.84375,""missed"":false,""type"":""box"",""width"":18,""x"":680,""y"":668},{""active"":false,""height"":25,""id"":""truth_1513632664"",""iou"":0.7621052631578947,""missed"":false,""type"":""box"",""width"":23,""x"":659,""y"":707},{""active"":false,""height"":55,""id"":""truth_1513632657"",""iou"":0.3589939024390244,""missed"":false,""type"":""box"",""width"":29,""x"":634,""y"":664},{""x"":659,""y"":667,""height"":30,""width"":13,""type"":""box"",""id"":1513710150,""active"":false},{""x"":596,""y"":747,""height"":21,""width"":25,""type"":""box"",""id"":1513710167,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0059.JPG
3169452110,"{""shapes"":[{""x"":556,""y"":579,""height"":37,""width"":33,""type"":""box"",""id"":1513709566,""active"":false},{""x"":645,""y"":565,""height"":23,""width"":24,""type"":""box"",""id"":1513709576,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0055.JPG
3169500912,"{""shapes"":[{""x"":556,""y"":579,""height"":38,""width"":37,""type"":""box"",""id"":1513663887,""active"":false},{""x"":645,""y"":564,""height"":22,""width"":19,""type"":""box"",""id"":1513663891,""active"":true}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0055.JPG
3169705422,"{""shapes"":[{""x"":558,""y"":581,""height"":34,""width"":30,""type"":""box"",""id"":1513712154,""active"":false},{""x"":647,""y"":563,""height"":22,""width"":22,""type"":""box"",""id"":1513712171,""active"":false}]}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/2014-08-20_PMTarangire-DSC_0055.JPG
3169478312,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00083.png
3169480725,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00083.png
3169721842,"{""shapes"":[],""noShapesFound"":true}",https://cf-83774kd99dl.s3.amazonaws.com/exercise/Clip1HTK152_1_00083.png
